NONHSAT000043.2,0.3048149621965778,0.24233983286908078,0.22761639474731396,0.2248308794269797,-0.9005173099880621,0.16281847133757962,0.1460987261146497,-0.8818145642658177,0.1214171974522293,0.06568471337579618,0.0015917230401910067,0.21289295662554716,0.5332272184639872,0.8157580580978909,0.996816553919618,0.0007958615200955034,0.25666534023079984,0.4818941504178273,0.7680063668921607,0.9992041384799045,0.001193792280143255,0.28531635495423796,0.5224830879426979,0.7103064066852368,0.9996020692399522,0.0003979307600477517,0.24114604058893752,0.4325507361719061,0.6931953840031835,0.9988062077198567
NONHSAT000044.2,0.2607843137254902,0.2803921568627451,0.22549019607843138,0.23137254901960785,-0.8862745098039215,0.14145383104125736,0.12573673870333987,-0.8509803921568627,0.13359528487229863,0.05108055009823183,0.00392156862745098,0.15294117647058825,0.4588235294117647,0.7901960784313725,0.9921568627450981,0.00196078431372549,0.2823529411764706,0.5098039215686274,0.7862745098039216,0.9980392156862745,0.0196078431372549,0.2607843137254902,0.5333333333333333,0.7313725490196078,0.9901960784313726,0.00784313725490196,0.307843137254902,0.4666666666666667,0.6686274509803921,0.9568627450980393
NONHSAT000173.2,0.25838926174496646,0.24608501118568232,0.24496644295302014,0.2494407158836689,-0.9161073825503355,0.14109742441209405,0.13773796192609183,-0.8590604026845637,0.1455767077267637,0.07838745800671892,0.005592841163310962,0.2058165548098434,0.5044742729306487,0.7304250559284117,0.9843400447427293,0.0022371364653243847,0.2785234899328859,0.5536912751677853,0.8400447427293065,0.9988814317673378,0.003355704697986577,0.232662192393736,0.4541387024608501,0.7315436241610739,0.9977628635346756,0.0011185682326621924,0.2662192393736018,0.4720357941834452,0.738255033557047,0.9921700223713646
NONHSAT000179.2,0.25833333333333336,0.27,0.245,0.225,-0.895,0.15191986644407346,0.12687813021702837,-0.84,0.14524207011686144,0.07011686143572621,0.005,0.2633333333333333,0.5,0.7783333333333333,0.9966666666666667,0.008333333333333333,0.23333333333333334,0.4716666666666667,0.7383333333333333,0.9916666666666667,0.0016666666666666668,0.27166666666666667,0.5683333333333334,0.7966666666666666,0.9933333333333333,0.011666666666666667,0.20166666666666666,0.47,0.68,0.9983333333333333
NONHSAT000201.2,0.22214919487348012,0.18107131120604666,0.304962208347026,0.29148866250410777,-0.9546500164311534,0.16272189349112426,0.13576594345825116,-0.8708511337495892,0.12656147271531887,0.11078238001314925,0.0023003614853762734,0.22609267170555372,0.4912914886625041,0.770949720670391,0.9970423923759448,0.0006572461386789353,0.2251068024975353,0.4719027275714755,0.7124548143279659,0.9996713769306605,0.00032862306933946765,0.2612553401248768,0.47946105816628326,0.7719355898784095,0.9986855077226421,0.0013144922773578706,0.27571475517581334,0.5284258954978639,0.730857706210976,0.9993427538613211
NONHSAT000202.2,0.255079006772009,0.14221218961625282,0.309255079006772,0.291196388261851,-0.9593679458239278,0.17647058823529413,0.1515837104072398,-0.8961625282167043,0.09954751131221719,0.11538461538461539,0.004514672686230248,0.36343115124153497,0.6162528216704289,0.9006772009029346,0.9977426636568849,0.033860045146726865,0.2144469525959368,0.4469525959367946,0.6952595936794582,0.945823927765237,0.002257336343115124,0.2325056433408578,0.4650112866817156,0.708803611738149,0.9932279909706546,0.009029345372460496,0.19187358916478556,0.44469525959367945,0.6817155756207675,0.9480812641083521
NONHSAT000203.2,0.2066234701223902,0.16702663786897048,0.32397408207343414,0.30165586753059753,-0.9625629949604032,0.1685878962536023,0.13184438040345822,-0.8891288696904247,0.1282420749279539,0.12103746397694524,0.0028797696184305254,0.2894168466522678,0.5176385889128869,0.6969042476601872,0.9992800575953924,0.004319654427645789,0.25557955363570917,0.5255579553635709,0.8077753779697624,0.9964002879769619,0.0021598272138228943,0.22822174226061914,0.5046796256299496,0.7336213102951764,0.9978401727861771,0.0007199424046076314,0.24478041756659466,0.4586033117350612,0.755939524838013,0.9985601151907847
NONHSAT000204.2,0.20634920634920634,0.19206349206349208,0.3047619047619048,0.29523809523809524,-0.9539682539682539,0.14149443561208266,0.15580286168521462,-0.8507936507936508,0.11287758346581876,0.11605723370429252,0.007936507936507936,0.27936507936507937,0.5603174603174603,0.8222222222222222,0.9984126984126984,0.031746031746031744,0.26666666666666666,0.4603174603174603,0.6476190476190476,0.9714285714285714,0.0015873015873015873,0.23174603174603176,0.48095238095238096,0.7555555555555555,0.9936507936507937,0.0031746031746031746,0.20793650793650795,0.49206349206349204,0.7634920634920634,0.9952380952380953
NONHSAT000228.2,0.19402985074626866,0.208955223880597,0.2960199004975124,0.29850746268656714,-0.9427860696517413,0.13216957605985039,0.10224438902743142,-0.8532338308457712,0.1172069825436409,0.12967581047381546,0.03482587064676617,0.3383084577114428,0.5447761194029851,0.7786069651741293,0.9975124378109452,0.0024875621890547263,0.09203980099502487,0.48009950248756217,0.8507462686567164,0.9900497512437811,0.007462686567164179,0.2512437810945274,0.40298507462686567,0.7512437810945274,0.9701492537313433,0.017412935323383085,0.26119402985074625,0.554726368159204,0.681592039800995,0.9825870646766169
NONHSAT000284.2,0.18652849740932642,0.3911917098445596,0.22538860103626943,0.19430051813471502,-0.9222797927461139,0.1038961038961039,0.07792207792207792,-0.8290155440414508,0.15064935064935064,0.07272727272727272,0.010362694300518135,0.23834196891191708,0.3704663212435233,0.5984455958549223,0.9507772020725389,0.0025906735751295338,0.15544041450777202,0.45595854922279794,0.7331606217616581,0.9974093264248705,0.03367875647668394,0.37823834196891193,0.616580310880829,0.7564766839378239,0.9948186528497409,0.015544041450777202,0.29015544041450775,0.5673575129533679,0.7875647668393783,0.9922279792746114
